FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,cooperative_type,cooperative_nom,geometry
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ab7,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Lampouguini,"MULTIPOLYGON (((0.445655 10.610155, 0.44492 10.609961666666667, 0.4449783333333333 10.610655000000001, 0.445585 10.610791666666668, 0.445655 10.610155)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ab8,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Lampouguini,"MULTIPOLYGON (((0.44665 10.6104, 0.4467533333333333 10.609919999999999, 0.4460466666666666 10.609700000000002, 0.445995 10.610206666666667, 0.44665 10.6104)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ab9,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Lampouguini,"MULTIPOLYGON (((0.44621 10.610723333333333, 0.4469883333333333 10.610893333333335, 0.4470466666666667 10.610473333333335, 0.4463633333333333 10.61031, 0.44621 10.610723333333333)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6aba,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Lampouguini,"MULTIPOLYGON (((0.4466633333333334 10.610376666666665, 0.4467883333333333 10.609919999999999, 0.4467966666666667 10.609913333333335, 0.44681 10.609845, 0.4474283333333334 10.610083333333334, 0.4473983333333333 10.610458333333334, 0.4470733333333333 10.610401666666666, 0.4466633333333334 10.610376666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6abb,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5105476707310102 10.695418287945405, 0.5106009787750398 10.694831899461077, 0.5110037506632644 10.694719360257011, 0.5111162898673272 10.694974054245153, 0.511542754219565 10.694820053229067, 0.5116552934236277 10.695744059325582, 0.5110925974033139 10.695821059833627, 0.5104647471069639 10.695696674397555, 0.5105476707310102 10.695418287945405)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6abc,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5105535802390158 10.694827416034531, 0.5105223014421523 10.694233118894125, 0.5106559472105691 10.694292832960866, 0.5110170751379932 10.694295676487855, 0.5110142316110056 10.694682396158164, 0.5105535802390158 10.694827416034531)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6abd,Savanes,Oti,Oti 2,Galangashie,N/a,Nsp,Nsp,"MULTIPOLYGON (((0.2325683333333334 10.45571, 0.2324733333333333 10.456496666666665, 0.2317666666666667 10.456170000000002, 0.2311366666666667 10.455683333333331, 0.23131 10.45535, 0.2324766666666667 10.455746666666668, 0.2324816666666667 10.455685, 0.2325683333333334 10.45571)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6abe,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5101069584454614 10.693484901605224, 0.510702051611046 10.693771535721654, 0.5107573414406112 10.693748255793418, 0.5107515214585517 10.693397601874333, 0.5101913481853244 10.69325064732733, 0.5101069584454614 10.693484901605224)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6abf,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5124299999999999 10.692598333333335, 0.5124683333333333 10.692773333333331, 0.5124683333333333 10.692773333333331, 0.5126433333333333 10.692771666666665, 0.5129866666666667 10.692283333333334, 0.51259 10.692246666666666, 0.5124299999999999 10.692598333333335)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac0,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5114229927045 10.692705992094762, 0.5122386275954831 10.692965094155994, 0.512149193945156 10.693244127145011, 0.5120480061579288 10.6932287956621, 0.5113166944229683 10.692988602429795, 0.5114229927045 10.692705992094762)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac1,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.512725 10.691105, 0.5126516666666666 10.691221666666669, 0.51228 10.691058333333334, 0.5124583333333333 10.690815000000002, 0.512725 10.691105)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac2,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.51217 10.691174999999998, 0.512165 10.691415, 0.5125533333333333 10.691476666666665, 0.5126566666666666 10.691238333333335, 0.512655 10.691238333333335, 0.5126566666666666 10.691236666666668, 0.5126566666666666 10.691236666666668, 0.51217 10.691174999999998)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac3,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5126945047202799 10.691192428096606, 0.5131249327672234 10.691310558191512, 0.5129945823176755 10.69169889390579, 0.5125546495504519 10.691487074425277, 0.5125546495504519 10.691487074425277, 0.5126945047202799 10.691192428096606)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac4,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5135883333333333 10.689998333333332, 0.5136066666666667 10.690150000000001, 0.5136999999999999 10.690436666666669, 0.5149050000000001 10.690138333333334, 0.51501 10.689826666666667, 0.51491 10.689603333333332, 0.51451 10.689571666666666, 0.5145166666666666 10.689571666666666, 0.5144583333333334 10.689668333333335, 0.5143283333333334 10.689649999999999, 0.5142616666666666 10.689908333333335, 0.5135883333333333 10.689998333333332)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac5,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5126523470201799 10.689882925725666, 0.5129507418591512 10.68995822161961, 0.5133383762761325 10.690008418882242, 0.5133160663816299 10.690502025298112, 0.5127192767036873 10.690515968982174, 0.5125491637581056 10.690426729404166, 0.5123929944965878 10.690535490139863, 0.5122340364982573 10.690736279190387, 0.5120918109208037 10.690599631086558, 0.5125631074421696 10.689935911725108, 0.5126523470201799 10.689882925725666)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac6,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5111599733013154 10.693748989414726, 0.5111205344742914 10.694257542710563, 0.5110292024538147 10.694269997076992, 0.5110437325479814 10.69468929408009, 0.5111163830188153 10.694928002769972, 0.5114983169226276 10.694782701828304, 0.5114754839175084 10.694292830082107, 0.5111599733013154 10.693748989414726)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac7,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5095166666666667 10.694661666666665, 0.5094299999999999 10.694481666666665, 0.5094299999999999 10.694481666666665, 0.5094299999999999 10.694481666666665, 0.5094299999999999 10.694481666666665, 0.5093962273149999 10.69442464242871, 0.509403797845705 10.694328290219739, 0.5094306388182047 10.694292502256404, 0.5095830871025502 10.69416938705082, 0.5097183333333334 10.694326666666665, 0.50978 10.694284999999999, 0.509835 10.69422, 0.509915 10.694171666666668, 0.509915 10.694033333333334, 0.5099533333333334 10.694023333333332, 0.51031 10.694011666666665, 0.5105105037525123 10.694040389727993, 0.5105149860670823 10.6941393899608, 0.5105431093303323 10.694208034915182, 0.5105333333333334 10.694388333333332, 0.5105233333333333 10.694491666666666, 0.5105233333333333 10.694491666666666, 0.5103233333333334 10.69449, 0.5103233333333334 10.69449, 0.510205 10.694500000000001, 0.510205 10.694500000000001, 0.510205 10.694500000000001, 0.510205 10.694500000000001, 0.510205 10.694500000000001, 0.5101417782796951 10.694711536357355, 0.5099516585914059 10.69468393016115, 0.5099516585914059 10.69468393016115, 0.5098477824471228 10.69466235412058, 0.5098477824471228 10.69466235412058, 0.5098477824471228 10.69466235412058, 0.5098472891442226 10.694740542630257, 0.5095718177634899 10.694754466906588, 0.5095166666666667 10.694661666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac8,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5096003793019214 10.695309446340788, 0.5095348310215025 10.695419678527049, 0.5095216742899542 10.695452925594298, 0.5094827009063916 10.695462332962743, 0.509444175492755 10.69552101702305, 0.5093833333333333 10.695500000000001, 0.5093833333333333 10.695500000000001, 0.509155 10.695485, 0.509155 10.695485, 0.509155 10.695485, 0.509155 10.695485, 0.509155 10.695485, 0.509155 10.695485, 0.509155 10.695485, 0.509155 10.695485, 0.509155 10.695485, 0.509165 10.695448333333331, 0.509165 10.695448333333331, 0.509165 10.695448333333331, 0.5091283333333333 10.695406666666667, 0.5091283333333333 10.695406666666667, 0.5091283333333333 10.695406666666667, 0.50912 10.695291666666666, 0.50912 10.695291666666666, 0.50912 10.695291666666666, 0.50912 10.695291666666666, 0.50912 10.695291666666666, 0.5091716666666667 10.695225, 0.50921 10.694994999999999, 0.50921 10.694994999999999, 0.50921 10.694994999999999, 0.50921 10.694994999999999, 0.5093683333333333 10.694778333333334, 0.5093683333333333 10.694778333333334, 0.5094883333333333 10.694701666666667, 0.5094883333333333 10.694701666666667, 0.5095561352275394 10.694760890939051, 0.5095597090319602 10.694918535422943, 0.5095601061213405 10.695053148722794, 0.5095616944788609 10.695155994872236, 0.5095632828363812 10.695310462641089, 0.5096003793019214 10.695309446340788)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ac9,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5101751066403646 10.695177345697124, 0.5104187519231282 10.695178315580849, 0.510540781517566 10.695181278293902, 0.510540781517566 10.695181278293902, 0.510540781517566 10.695181278293902, 0.510475 10.695273333333335, 0.510475 10.695273333333335, 0.5104433333333334 10.695305, 0.5104433333333334 10.695305, 0.5104433333333334 10.695305, 0.5101716666666667 10.695414999999999, 0.5101716666666667 10.695414999999999, 0.5098933333333333 10.695573333333334, 0.5097566666666666 10.695588333333335, 0.5097566666666666 10.695588333333335, 0.5096166666666667 10.695635000000001, 0.5096166666666667 10.695635000000001, 0.5096166666666667 10.695635000000001, 0.5096166666666667 10.695635000000001, 0.5095566666666667 10.695685, 0.5095566666666667 10.695685, 0.509455 10.695526666666668, 0.509455 10.695526666666668, 0.5094883333333333 10.695471666666666, 0.5094883333333333 10.695471666666666, 0.5095266666666667 10.695459999999999, 0.5095266666666667 10.695459999999999, 0.5095266666666667 10.695459999999999, 0.5096068557778123 10.695309669816854, 0.5096491828122979 10.695308262822834, 0.5096491828122979 10.695308262822834, 0.5096491828122979 10.695308262822834, 0.5096491828122979 10.695308262822834, 0.5098304539838115 10.695309085881892, 0.5098514087366631 10.695181611135379, 0.5101751066403646 10.695177345697124)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6aca,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5116916666666667 10.691778333333332, 0.511955 10.691351666666666, 0.511955 10.691351666666666, 0.5122866666666667 10.691455, 0.5122866666666667 10.691455, 0.5121416666666667 10.692126666666665, 0.5116916666666667 10.691778333333332)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6acb,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.51268 10.690496666666665, 0.5127833333333334 10.690541666666665, 0.5127816666666667 10.690539999999999, 0.5127616666666667 10.690616666666665, 0.512835 10.690661666666665, 0.5128366666666666 10.690661666666665, 0.5128416666666666 10.691039999999997, 0.5128433333333333 10.691038333333331, 0.51273 10.691093333333333, 0.51273 10.691093333333333, 0.512435 10.690745, 0.512435 10.690745, 0.512435 10.690743333333334, 0.5124233333333333 10.690643333333332, 0.5124233333333333 10.690588333333334, 0.5124066666666667 10.690575, 0.512435 10.690491666666667, 0.5125616666666667 10.690433333333333, 0.51268 10.690496666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6acc,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.51475 10.687665, 0.51475 10.687666666666667, 0.5148783333333333 10.687283333333335, 0.51488 10.687285000000001, 0.5145866666666666 10.687221666666668, 0.5144916666666667 10.687204999999999, 0.5142183333333333 10.687146666666669, 0.5140866666666667 10.687106666666667, 0.514 10.687275, 0.51393 10.68748, 0.5139283333333333 10.687476666666665, 0.5140049999999999 10.687521666666665, 0.5146383333333333 10.687638333333332, 0.51475 10.687665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6acd,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5107651507334136 10.693711227545768, 0.5110882775326797 10.693735522793833, 0.5111271499295839 10.693458556965894, 0.5107675802582201 10.693409966469764, 0.5107651507334136 10.693711227545768)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ace,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.51412 10.687906666666667, 0.5137183333333334 10.687788333333334, 0.5136516666666666 10.687801666666667, 0.5135783333333334 10.688075, 0.51358 10.688071666666668, 0.5137916666666666 10.688145, 0.513805 10.688153333333332, 0.5140116666666666 10.688231666666665, 0.51401 10.688231666666665, 0.51412 10.687906666666667)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6acf,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5148699999999999 10.687264999999998, 0.5140166666666667 10.687023333333332, 0.514015 10.687018333333333, 0.5141066666666666 10.686770000000001, 0.5141533333333334 10.686726666666667, 0.514155 10.686726666666667, 0.5149533333333334 10.686823333333333, 0.5149516666666666 10.686826666666665, 0.5149166666666667 10.687114999999999, 0.5148699999999999 10.687264999999998)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad0,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5114433333333334 10.691588333333334, 0.511435 10.691613333333331, 0.51143 10.691608333333333, 0.5117 10.691759999999999, 0.5116983333333333 10.691756666666667, 0.5116983333333333 10.691756666666667, 0.5119333333333334 10.691358333333335, 0.5119333333333334 10.691358333333335, 0.5116433333333333 10.691193333333334, 0.511645 10.691188333333333, 0.5115883333333333 10.691256666666668, 0.5114433333333334 10.691588333333334)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad1,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5119133333333333 10.69239, 0.5118866666666667 10.692408333333333, 0.511885 10.692409999999999, 0.51185 10.692501666666665, 0.51185 10.692501666666665, 0.5115083333333333 10.692551666666668, 0.5115083333333333 10.692551666666668, 0.5115083333333333 10.692551666666668, 0.511475 10.692703333333334, 0.511475 10.692703333333334, 0.5120866666666667 10.692878333333333, 0.5120866666666667 10.692878333333333, 0.5121666666666667 10.692765000000001, 0.5121666666666667 10.692765000000001, 0.5124666666666667 10.692788333333333, 0.5124616666666666 10.692788333333333, 0.5124166666666666 10.692541666666667, 0.5124166666666666 10.692541666666667, 0.5120983333333333 10.69244, 0.5120983333333333 10.69244, 0.5119133333333333 10.69239)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad2,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Tanepo,"MULTIPOLYGON (((0.5104383333333333 10.692965, 0.5103816666666667 10.693113333333335, 0.5103983333333333 10.693221666666666, 0.510325 10.693276666666668, 0.5107483333333334 10.693381666666669, 0.5109916666666667 10.693405, 0.5109933333333333 10.693405, 0.51108 10.693178333333332, 0.511095 10.693173333333334, 0.5111466666666666 10.692943333333336, 0.5111450000000001 10.692943333333336, 0.5111450000000001 10.692943333333336, 0.5105716666666666 10.692784999999999, 0.5105733333333333 10.692784999999999, 0.5105216666666667 10.692825000000001, 0.5104766666666667 10.692923333333333, 0.5104766666666667 10.692921666666667, 0.5104383333333333 10.692965)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad3,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5118584315206556 10.694294686718804, 0.5118649672708926 10.694828984300685, 0.5115300100712432 10.694784867986584, 0.5114875276947024 10.694291418843685, 0.5113535448148425 10.694039792459558, 0.5118567975830965 10.694064301522944, 0.5118584315206556 10.694294686718804)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad4,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5108183333333334 10.693726666666665, 0.5111483333333333 10.693746666666668, 0.5111483333333333 10.693746666666668, 0.511105 10.694230000000001, 0.511105 10.694230000000001, 0.5106883333333333 10.694286666666668, 0.5106883333333333 10.694286666666668, 0.5106883333333333 10.694286666666668, 0.51055 10.6942, 0.51055 10.6942, 0.5105216666666667 10.694131666666665, 0.5105216666666667 10.694131666666665, 0.510515 10.694033333333334, 0.5105616666666667 10.693990000000001, 0.51056 10.693990000000001, 0.5105999999999999 10.693765, 0.5105999999999999 10.693765, 0.5106516666666666 10.693790000000002, 0.5108183333333334 10.693726666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad5,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5113633333333333 10.693681666666665, 0.5116316666666667 10.693716666666667, 0.5116316666666667 10.693716666666667, 0.51168 10.693363333333332, 0.51168 10.693363333333332, 0.511295 10.693316666666666, 0.5112883333333333 10.693321666666668, 0.5113633333333333 10.693681666666665)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad6,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.5105922084068384 10.692768873545976, 0.5110753810405516 10.692918055879888, 0.5110887406525437 10.692702075486016, 0.5110286223985794 10.692653090242045, 0.5109974499705978 10.69249277489814, 0.5114717161963164 10.69262859762006, 0.5115184748382887 10.69252617392812, 0.5118524651380906 10.69249054829614, 0.5118591449440867 10.692390351206202, 0.5110575682245624 10.692085306732384, 0.5105922084068384 10.692768873545976)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad7,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.514825 10.686038333333332, 0.5146466666666666 10.686491666666665, 0.514645 10.68649, 0.5150916666666666 10.68657166666667, 0.51509 10.686566666666666, 0.5151666666666667 10.686061666666667, 0.515165 10.686063333333333, 0.514825 10.686038333333332)))"
_mview_zaapzapb_champs_individuels_zaap_zapb.fid-7111a9c0_193e574b72f_6ad8,Savanes,Oti,Oti 2,Nagbéni,N/a,Cooperative production,Goundo,"MULTIPOLYGON (((0.51594 10.686569999999998, 0.5161183333333333 10.686618333333335, 0.5162 10.68667, 0.5162 10.68667, 0.516275 10.686800000000002, 0.5162566666666667 10.686878333333334, 0.51626 10.686873333333331, 0.5165383333333333 10.686896666666666, 0.5165366666666666 10.686898333333334, 0.5165333333333334 10.686365, 0.5165316666666667 10.686365, 0.5161399999999999 10.686290000000001, 0.5160783333333333 10.686285000000002, 0.5160766666666666 10.686285000000002, 0.51594 10.686569999999998)))"
